0.0000	0.0000	0.0016	0.0041	0.0010	0.0000	0.0009	0.0129	0.0216	0.0098	0.0141	0.0221	0.0338	0.0300	0.0220	0.0393	0.0382	0.0363	0.0340	0.0427	0.0459	0.0407	0.0473	0.0509	0.0553	0.0538	0.0558	0.0534	0.0626	0.0763	0.0653	0.0852	0.0892	0.1022	0.0825	0.0812	0.0890	0.0881	0.0765	0.0699	0.0890	0.0989	0.1009	0.0941	0.0884	0.1125	0.1002	0.1020	0.0831	0.0910	0.0831	0.0600	0.0610	0.0670	0.0626	0.0767	0.0686	0.0637	0.0617	0.0610	0.0459	0.0492	0.0569	0.0405	0.0415	0.0574	0.0420	0.0333	0.0308
0.0000	0.0016	0.0000	0.0060	0.0000	0.0000	0.0000	0.0151	0.0233	0.0120	0.0249	0.0234	0.0294	0.0285	0.0288	0.0327	0.0350	0.0397	0.0440	0.0408	0.0664	0.0507	0.0450	0.0474	0.0615	0.0622	0.0623	0.0821	0.0877	0.0911	0.0772	0.0842	0.0850	0.1064	0.1225	0.1023	0.0948	0.1030	0.0959	0.0924	0.0958	0.1004	0.0865	0.0989	0.0887	0.0992	0.0923	0.1151	0.0854	0.0834	0.0937	0.0751	0.0632	0.0732	0.0791	0.0881	0.0695	0.0801	0.0639	0.0725	0.0701	0.0693	0.0631	0.0562	0.0568	0.0430	0.0438	0.0410	0.0456
0.0000	0.0000	0.0028	0.0163	0.0167	0.0031	0.0000	0.0152	0.0222	0.0079	0.0266	0.0236	0.0408	0.0341	0.0409	0.0314	0.0218	0.0401	0.0564	0.0506	0.0518	0.0603	0.0515	0.0526	0.0719	0.0690	0.0806	0.0737	0.0733	0.0783	0.0820	0.0874	0.0797	0.1045	0.1135	0.0917	0.1128	0.1008	0.1134	0.1019	0.1195	0.1132	0.1183	0.1130	0.1090	0.1050	0.1122	0.1047	0.0831	0.0911	0.0939	0.0873	0.0740	0.0991	0.0909	0.0805	0.0715	0.0874	0.0907	0.0932	0.0921	0.0778	0.0747	0.0695	0.0628	0.0603	0.0656	0.0688	0.0523
0.0000	0.0000	0.0000	0.0133	0.0100	0.0048	0.0196	0.0169	0.0160	0.0262	0.0236	0.0298	0.0397	0.0343	0.0368	0.0447	0.0426	0.0526	0.0447	0.0649	0.0627	0.0556	0.0542	0.0668	0.0708	0.0760	0.0654	0.0635	0.0788	0.0780	0.0786	0.0833	0.0914	0.1175	0.1120	0.1056	0.0955	0.1012	0.1033	0.0997	0.1171	0.1123	0.1248	0.1189	0.0967	0.0977	0.1041	0.1019	0.0888	0.0792	0.0923	0.0992	0.0889	0.0901	0.1099	0.0919	0.0821	0.0882	0.0881	0.0903	0.0900	0.0939	0.0946	0.0776	0.0724	0.0714	0.0780	0.0721	0.0712
0.0000	0.0037	0.0027	0.0051	0.0000	0.0087	0.0080	0.0209	0.0267	0.0250	0.0360	0.0301	0.0394	0.0333	0.0367	0.0443	0.0469	0.0428	0.0433	0.0643	0.0675	0.0600	0.0602	0.0655	0.0715	0.0789	0.0762	0.0719	0.0864	0.0912	0.0908	0.0963	0.1037	0.1107	0.1118	0.1071	0.1025	0.0953	0.1084	0.1051	0.1057	0.0965	0.1174	0.1269	0.1057	0.1200	0.1128	0.1106	0.1090	0.0936	0.0964	0.0979	0.1053	0.1011	0.1034	0.1094	0.0984	0.0944	0.0846	0.0925	0.0941	0.0833	0.1098	0.0793	0.0857	0.0796	0.0869	0.0680	0.0671
0.0000	0.0085	0.0226	0.0197	0.0010	0.0115	0.0159	0.0284	0.0400	0.0372	0.0314	0.0332	0.0461	0.0413	0.0358	0.0479	0.0586	0.0489	0.0460	0.0737	0.0687	0.0680	0.0540	0.0670	0.0797	0.0777	0.0661	0.0798	0.0870	0.1012	0.1019	0.0975	0.1282	0.1345	0.1186	0.1082	0.1086	0.1129	0.1159	0.1156	0.1239	0.1157	0.1260	0.1369	0.1385	0.1323	0.1208	0.1382	0.1255	0.1130	0.1250	0.1162	0.1402	0.1175	0.1327	0.1186	0.1010	0.1073	0.1112	0.1134	0.1112	0.1043	0.1036	0.0921	0.1027	0.0986	0.0795	0.0890	0.0914
0.0000	0.0000	0.0126	0.0191	0.0057	0.0066	0.0203	0.0327	0.0378	0.0468	0.0440	0.0504	0.0510	0.0371	0.0423	0.0640	0.0790	0.0664	0.0622	0.0671	0.0664	0.0678	0.0717	0.0670	0.0730	0.0901	0.0748	0.0718	0.0965	0.1138	0.1071	0.1069	0.1172	0.1331	0.1262	0.1118	0.1198	0.1312	0.1409	0.1339	0.1247	0.1395	0.1532	0.1518	0.1427	0.1452	0.1404	0.1476	0.1549	0.1460	0.1552	0.1498	0.1428	0.1416	0.1388	0.1339	0.1140	0.1195	0.1216	0.1192	0.1275	0.1257	0.1273	0.1323	0.1435	0.1108	0.1009	0.1010	0.0989
0.0092	0.0047	0.0028	0.0225	0.0080	0.0168	0.0370	0.0414	0.0396	0.0418	0.0473	0.0535	0.0505	0.0448	0.0521	0.0644	0.0717	0.0772	0.0817	0.0738	0.0909	0.0892	0.0934	0.0668	0.0900	0.1054	0.0865	0.0809	0.1087	0.1220	0.1197	0.0906	0.1189	0.1347	0.1411	0.1279	0.1370	0.1451	0.1427	0.1431	0.1421	0.1640	0.1685	0.1657	0.1448	0.1770	0.1710	0.1700	0.1607	0.1640	0.1638	0.1579	0.1505	0.1439	0.1516	0.1692	0.1503	0.1388	0.1472	0.1335	0.1567	0.1551	0.1611	0.1486	0.1714	0.1338	0.1292	0.1160	0.1366
0.0044	0.0079	0.0106	0.0106	0.0191	0.0234	0.0227	0.0334	0.0399	0.0410	0.0470	0.0480	0.0606	0.0593	0.0689	0.0740	0.0730	0.0679	0.0849	0.0834	0.0831	0.0941	0.0869	0.0745	0.0861	0.0882	0.0848	0.0945	0.1176	0.1221	0.1271	0.1191	0.1372	0.1400	0.1526	0.1543	0.1562	0.1541	0.1632	0.1676	0.1780	0.1748	0.1971	0.1927	0.1812	0.1903	0.1842	0.1914	0.1918	0.1990	0.1932	0.1732	0.1702	0.1897	0.2043	0.1901	0.1872	0.1777	0.1989	0.1747	0.1713	0.1662	0.1636	0.1734	0.1749	0.1599	0.1679	0.1556	0.1449
0.0092	0.0062	0.0124	0.0121	0.0240	0.0201	0.0250	0.0425	0.0423	0.0530	0.0481	0.0534	0.0652	0.0792	0.0683	0.0731	0.0872	0.0738	0.0848	0.1073	0.0946	0.1012	0.0901	0.0931	0.0984	0.1004	0.0998	0.1024	0.1259	0.1212	0.1273	0.1344	0.1507	0.1563	0.1537	0.1823	0.1874	0.1890	0.1800	0.2111	0.2261	0.2281	0.2529	0.2643	0.3106	0.2999	0.2587	0.2388	0.2220	0.2096	0.2366	0.2230	0.2086	0.2234	0.2325	0.2253	0.2419	0.2264	0.1988	0.2073	0.2158	0.1908	0.2151	0.2191	0.1821	0.1564	0.1784	0.1912	0.1809
