0.0000	0.0000	0.0043	0.0134	0.0063	0.0000	0.0000	0.0245	0.0299	0.0196	0.0152	0.0304	0.0258	0.0356	0.0364	0.0342	0.0474	0.0344	0.0359	0.0465	0.0586	0.0435	0.0536	0.0685	0.0764	0.0755	0.0855	0.0757	0.0781	0.0932	0.0785	0.0846	0.0970	0.1158	0.0922	0.1010	0.1054	0.0870	0.1009	0.1014	0.0941	0.1040	0.0862	0.0939	0.0838	0.0769	0.1025	0.0989	0.0933	0.0885	0.0868	0.0818	0.0718	0.0642	0.0808	0.0636	0.0602	0.0613	0.0594	0.0575	0.0502	0.0502	0.0387	0.0443	0.0602	0.0406	0.0430	0.0522	0.0461
0.0000	0.0000	0.0000	0.0070	0.0151	0.0000	0.0120	0.0120	0.0127	0.0175	0.0168	0.0445	0.0391	0.0459	0.0443	0.0496	0.0520	0.0571	0.0481	0.0502	0.0584	0.0607	0.0730	0.0768	0.0888	0.0938	0.0880	0.1049	0.0932	0.1180	0.0980	0.1040	0.1050	0.1095	0.1130	0.1195	0.1098	0.1004	0.1215	0.1129	0.1124	0.1347	0.1162	0.1157	0.0974	0.0958	0.1022	0.1156	0.1099	0.1106	0.1112	0.0768	0.0669	0.0748	0.0895	0.0869	0.0733	0.0660	0.0554	0.0723	0.0630	0.0540	0.0534	0.0639	0.0677	0.0636	0.0507	0.0465	0.0433
0.0000	0.0002	0.0167	0.0161	0.0111	0.0021	0.0124	0.0099	0.0111	0.0307	0.0291	0.0374	0.0412	0.0292	0.0500	0.0586	0.0468	0.0494	0.0549	0.0539	0.0605	0.0749	0.0772	0.0840	0.0974	0.1037	0.1152	0.0946	0.0994	0.1262	0.1181	0.1078	0.1020	0.1260	0.1286	0.1220	0.1151	0.1101	0.1193	0.1135	0.1278	0.1380	0.1271	0.1226	0.1077	0.1039	0.1141	0.1221	0.1005	0.0764	0.1053	0.0975	0.0886	0.0940	0.0954	0.0913	0.0881	0.0828	0.0734	0.0816	0.0816	0.0679	0.0710	0.0542	0.0719	0.0616	0.0539	0.0674	0.0685
0.0000	0.0000	0.0028	0.0060	0.0000	0.0111	0.0289	0.0327	0.0181	0.0274	0.0280	0.0424	0.0677	0.0388	0.0421	0.0554	0.0576	0.0596	0.0538	0.0540	0.0631	0.0709	0.0657	0.0740	0.0956	0.1059	0.1029	0.0889	0.0992	0.1033	0.0959	0.0986	0.1062	0.1084	0.1302	0.1258	0.1207	0.1230	0.1333	0.1234	0.1260	0.1174	0.1391	0.1245	0.1050	0.0963	0.1019	0.1100	0.0981	0.0975	0.1270	0.1114	0.0886	0.0927	0.0950	0.0984	0.0960	0.0892	0.0858	0.0883	0.0891	0.0831	0.0913	0.0673	0.0753	0.0785	0.0695	0.0723	0.0841
0.0000	0.0000	0.0011	0.0000	0.0000	0.0251	0.0116	0.0305	0.0285	0.0237	0.0489	0.0486	0.0631	0.0545	0.0335	0.0507	0.0582	0.0598	0.0632	0.0716	0.0761	0.0767	0.0773	0.0979	0.1070	0.0932	0.0902	0.0778	0.0904	0.1024	0.1126	0.0990	0.1163	0.1342	0.1327	0.1121	0.1128	0.1190	0.1335	0.1252	0.1384	0.1103	0.1241	0.1318	0.1179	0.1128	0.1176	0.1124	0.1047	0.1156	0.1213	0.1110	0.0989	0.0859	0.1139	0.1182	0.0928	0.0972	0.0811	0.0840	0.0980	0.0834	0.0966	0.0884	0.0960	0.0789	0.0830	0.0765	0.0776
0.0000	0.0112	0.0180	0.0252	0.0067	0.0281	0.0326	0.0442	0.0393	0.0333	0.0532	0.0602	0.0622	0.0617	0.0520	0.0609	0.0687	0.0567	0.0559	0.0820	0.0949	0.0778	0.0904	0.1014	0.1279	0.1008	0.1060	0.1020	0.1088	0.1169	0.1162	0.1162	0.1403	0.1489	0.1363	0.1343	0.1207	0.1377	0.1434	0.1423	0.1362	0.1388	0.1417	0.1190	0.1266	0.1317	0.1323	0.1321	0.1328	0.1373	0.1317	0.1177	0.1118	0.1141	0.1284	0.1221	0.1111	0.1018	0.0903	0.1119	0.1167	0.0996	0.1101	0.1059	0.1042	0.0816	0.0832	0.0950	0.0902
0.0000	0.0107	0.0247	0.0221	0.0178	0.0281	0.0273	0.0359	0.0335	0.0254	0.0453	0.0531	0.0619	0.0496	0.0560	0.0774	0.0692	0.0658	0.0646	0.0846	0.1002	0.0994	0.0896	0.0816	0.1126	0.1141	0.1120	0.1000	0.1215	0.1211	0.1285	0.1244	0.1557	0.1567	0.1455	0.1320	0.1396	0.1487	0.1544	0.1456	0.1413	0.1699	0.1468	0.1440	0.1425	0.1475	0.1555	0.1527	0.1459	0.1381	0.1586	0.1679	0.1489	0.1430	0.1541	0.1479	0.1329	0.1333	0.1243	0.1362	0.1198	0.1185	0.1215	0.1255	0.1208	0.1150	0.1215	0.1069	0.1046
0.0016	0.0134	0.0112	0.0169	0.0139	0.0242	0.0340	0.0367	0.0395	0.0456	0.0495	0.0702	0.0770	0.0532	0.0565	0.0822	0.0719	0.0737	0.0795	0.0985	0.0883	0.1083	0.0948	0.0838	0.1089	0.1198	0.1129	0.1100	0.1265	0.1382	0.1374	0.1308	0.1597	0.1633	0.1740	0.1382	0.1515	0.1685	0.1784	0.1731	0.1537	0.1677	0.1643	0.1648	0.1528	0.1511	0.1617	0.1636	0.1600	0.1633	0.1686	0.1568	0.1447	0.1519	0.1561	0.1622	0.1485	0.1511	0.1622	0.1493	0.1553	0.1442	0.1507	0.1593	0.1362	0.1266	0.1426	0.1398	0.1414
0.0000	0.0152	0.0250	0.0292	0.0138	0.0333	0.0502	0.0584	0.0474	0.0455	0.0593	0.0676	0.0810	0.0750	0.0718	0.0764	0.0754	0.0817	0.0792	0.0999	0.0991	0.1029	0.1007	0.1043	0.1204	0.1079	0.1103	0.1346	0.1497	0.1586	0.1402	0.1420	0.1776	0.1764	0.2016	0.1894	0.1883	0.1883	0.1908	0.1953	0.1832	0.1841	0.2033	0.1960	0.1872	0.2038	0.2299	0.2293	0.2027	0.2043	0.2035	0.1766	0.2029	0.2180	0.1905	0.2123	0.1888	0.1821	0.1956	0.1828	0.1701	0.1693	0.1855	0.1913	0.1574	0.1591	0.1592	0.1659	0.1650
0.0037	0.0049	0.0240	0.0284	0.0334	0.0425	0.0443	0.0435	0.0643	0.0713	0.0706	0.0647	0.0743	0.0861	0.0795	0.0941	0.0835	0.0805	0.0971	0.1062	0.1159	0.1209	0.1120	0.1230	0.1374	0.1370	0.1369	0.1551	0.1674	0.1710	0.1680	0.1701	0.1927	0.2343	0.2383	0.2236	0.2277	0.2452	0.2452	0.2222	0.2181	0.2134	0.2462	0.2364	0.2244	0.2472	0.2716	0.2567	0.2372	0.2281	0.2411	0.2342	0.2263	0.2276	0.2171	0.2160	0.2358	0.2301	0.1993	0.1976	0.2243	0.2172	0.2318	0.2241	0.2006	0.1837	0.1802	0.2003	0.1837
0.0029	0.0156	0.0366	0.0322	0.0305	0.0402	0.0456	0.0658	0.0592	0.0726	0.0724	0.0629	0.0811	0.0911	0.0754	0.0927	0.0888	0.0944	0.1074	0.1106	0.1288	0.1201	0.1246	0.1310	0.1581	0.1623	0.1730	0.1730	0.1966	0.2017	0.1915	0.2224	0.2529	0.3501	0.3799	0.3266	0.3055	0.3063	0.3031	0.2807	0.3121	0.2871	0.3332	0.3269	0.2925	0.2865	0.2806	0.2799	0.2848	0.2928	0.3173	0.3236	0.2559	0.2355	0.2329	0.2482	0.2907	0.2601	0.2430	0.2374	0.2329	0.2187	0.2399	0.2518	0.2873	0.2383	0.2344	0.2329	0.1989
0.0080	0.0170	0.0247	0.0342	0.0310	0.0271	0.0470	0.0652	0.0610	0.0849	0.0944	0.0770	0.0838	0.0955	0.0964	0.1013	0.1125	0.1056	0.1067	0.1115	0.1333	0.1318	0.1266	0.1449	0.1791	0.1842	0.2074	0.2073	0.2367	0.2510	0.2872	0.3498	0.4204	0.6669	0.7635	0.6366	0.5802	0.5497	0.5646	0.5837	0.6288	0.5732	0.5444	0.5520	0.5232	0.4215	0.3537	0.3651	0.3420	0.3692	0.3972	0.3819	0.3479	0.3395	0.3134	0.3679	0.4465	0.3342	0.2756	0.2881	0.2843	0.2908	0.3739	0.4566	0.4283	0.3916	0.3803	0.3672	0.2968
0.0165	0.0195	0.0396	0.0425	0.0435	0.0466	0.0566	0.0631	0.0868	0.0885	0.1011	0.0687	0.0758	0.0901	0.0979	0.1039	0.1187	0.1266	0.1368	0.1430	0.1533	0.1603	0.1754	0.2072	0.2368	0.2572	0.2764	0.3122	0.3718	0.4429	0.4816	0.5060	0.6802	0.9547	0.9112	0.8151	0.8875	0.8524	0.8400	0.8602	0.8211	0.7706	0.8021	0.7685	0.7178	0.6626	0.6283	0.5411	0.5339	0.6073	0.6294	0.5835	0.4692	0.3984	0.4240	0.5922	0.6409	0.4550	0.3407	0.3386	0.3450	0.3647	0.4838	0.5682	0.5081	0.4588	0.4483	0.4219	0.3770
0.0171	0.0224	0.0397	0.0542	0.0628	0.0482	0.0617	0.0765	0.0935	0.0971	0.1072	0.1041	0.1038	0.1282	0.1200	0.1167	0.1422	0.1559	0.1642	0.1807	0.2044	0.2220	0.2514	0.2719	0.3415	0.3439	0.4334	0.5470	0.6431	0.7314	0.7730	0.7108	0.7696	0.9909	0.9283	0.8534	0.8415	0.7945	0.8458	0.8184	0.7814	0.7792	0.8277	0.7914	0.7500	0.7654	0.7683	0.7354	0.7377	0.7784	0.7904	0.7526	0.6147	0.4598	0.5008	0.6860	0.6647	0.5698	0.4038	0.3780	0.3976	0.3700	0.4692	0.5801	0.5333	0.4975	0.4466	0.3854	0.3337
0.0098	0.0186	0.0452	0.0552	0.0607	0.0559	0.0853	0.0968	0.1127	0.0962	0.0986	0.1070	0.1296	0.1403	0.1477	0.1484	0.1883	0.1984	0.2053	0.2267	0.2729	0.3131	0.3707	0.4747	0.5508	0.5636	0.6605	0.7834	0.8512	0.8771	0.8925	0.9581	0.9766	0.9388	0.9202	0.9016	0.8339	0.8490	0.8475	0.8032	0.7934	0.7893	0.8023	0.7967	0.7920	0.7558	0.7251	0.7571	0.7926	0.7870	0.8045	0.7618	0.7218	0.6409	0.6778	0.6972	0.7042	0.6511	0.5531	0.5581	0.5231	0.4297	0.4062	0.4912	0.5094	0.4775	0.4935	0.3910	0.3692
0.0169	0.0227	0.0447	0.0663	0.0639	0.0906	0.0972	0.0962	0.1306	0.1102	0.1318	0.1528	0.1755	0.1765	0.2043	0.2164	0.2679	0.2635	0.2929	0.3327	0.3765	0.4316	0.5210	0.7311	0.7472	0.7703	0.7806	0.7899	0.8301	0.8239	0.8522	0.9250	0.9898	0.9954	0.9366	0.8202	0.8715	0.8476	0.8052	0.7826	0.7966	0.7614	0.7809	0.7744	0.7272	0.7702	0.7624	0.7501	0.7693	0.7650	0.7656	0.7744	0.7596	0.7466	0.7085	0.7289	0.6906	0.6729	0.6618	0.6552	0.6211	0.5346	0.5060	0.4821	0.4450	0.4650	0.4880	0.4503	0.4276
0.0339	0.0420	0.0633	0.0741	0.0927	0.1200	0.1580	0.1606	0.1795	0.1674	0.1880	0.2148	0.2528	0.2523	0.2606	0.2802	0.3122	0.3414	0.3798	0.5000	0.5609	0.5391	0.7124	0.8589	0.8003	0.7930	0.7685	0.7582	0.7563	0.7231	0.7723	0.8621	0.8898	0.8757	0.8856	0.7706	0.8283	0.8273	0.8285	0.7325	0.7550	0.7793	0.7919	0.7730	0.7418	0.7379	0.7265	0.7681	0.7103	0.7456	0.7476	0.7529	0.6750	0.6859	0.6862	0.6528	0.6510	0.6521	0.5934	0.6293	0.5769	0.5647	0.5614	0.5685	0.4977	0.4522	0.4593	0.4301	0.4109
0.0440	0.0909	0.1012	0.1201	0.1534	0.2010	0.2509	0.2962	0.3266	0.2928	0.3211	0.3273	0.3358	0.3285	0.3183	0.3463	0.3878	0.4359	0.5129	0.7679	0.8370	0.7952	0.8460	0.7910	0.7538	0.6824	0.7305	0.7204	0.6758	0.7455	0.7761	0.7812	0.8044	0.8113	0.7577	0.7427	0.7452	0.7337	0.7459	0.7652	0.7279	0.7596	0.7970	0.7726	0.7356	0.7161	0.7326	0.7008	0.7385	0.7337	0.7487	0.7080	0.6777	0.6616	0.6635	0.5991	0.5802	0.5931	0.5822	0.5579	0.5633	0.5832	0.5321	0.5503	0.4755	0.4170	0.4082	0.4265	0.3891
0.0962	0.1420	0.1903	0.2651	0.3065	0.3970	0.4590	0.4834	0.5692	0.5818	0.5828	0.5367	0.5766	0.5859	0.4805	0.5008	0.5353	0.5365	0.7226	0.8947	0.8701	0.8465	0.8110	0.7357	0.7012	0.6538	0.7147	0.6968	0.6739	0.7249	0.7035	0.7029	0.7823	0.7798	0.7222	0.7233	0.7308	0.7221	0.7322	0.7267	0.7104	0.7272	0.7453	0.7384	0.7228	0.7262	0.7195	0.7011	0.6907	0.7009	0.7235	0.6769	0.6722	0.6593	0.6339	0.5978	0.5314	0.4977	0.5203	0.5298	0.5591	0.5165	0.5070	0.4948	0.4437	0.4100	0.4005	0.4257	0.4172
0.1382	0.2207	0.2878	0.3368	0.3837	0.5061	0.5016	0.4866	0.5571	0.6140	0.6425	0.6657	0.7859	0.7688	0.6985	0.7666	0.7969	0.8346	0.9085	0.8361	0.8070	0.7565	0.6866	0.6709	0.6461	0.6401	0.6412	0.6140	0.6291	0.6930	0.6653	0.7032	0.7081	0.7469	0.7474	0.7224	0.7174	0.7242	0.6583	0.6610	0.6712	0.6903	0.7219	0.7045	0.7638	0.7062	0.6721	0.6999	0.7401	0.6652	0.6288	0.6091	0.6062	0.6466	0.6057	0.6054	0.5738	0.5514	0.5198	0.4887	0.5068	0.4753	0.5062	0.4876	0.4606	0.4351	0.4187	0.4367	0.4189
0.1671	0.2269	0.2527	0.2759	0.2901	0.3437	0.3620	0.3860	0.4411	0.5052	0.5635	0.5911	0.7236	0.7217	0.6983	0.7835	0.8784	0.9135	0.8244	0.7169	0.6968	0.6417	0.6459	0.5945	0.5586	0.5665	0.5628	0.5944	0.6214	0.6294	0.6716	0.7120	0.7250	0.7795	0.7497	0.7504	0.7322	0.7013	0.6955	0.6901	0.6737	0.6660	0.6991	0.7203	0.6701	0.6865	0.6959	0.6662	0.7057	0.6710	0.6526	0.6355	0.5499	0.6015	0.5668	0.5758	0.5475	0.5330	0.5188	0.5050	0.4785	0.5009	0.4818	0.4730	0.4325	0.4391	0.4263	0.3847	0.3993
0.1836	0.2059	0.2050	0.2377	0.2484	0.2643	0.3271	0.3881	0.4427	0.4721	0.5301	0.5960	0.6296	0.6892	0.7148	0.7633	0.8403	0.7541	0.6990	0.6432	0.6223	0.5953	0.5794	0.5443	0.5476	0.5524	0.5677	0.5845	0.6297	0.6603	0.6690	0.6537	0.6976	0.7192	0.7133	0.6900	0.7116	0.6910	0.6979	0.6925	0.7133	0.6779	0.6727	0.6981	0.6926	0.6938	0.6940	0.6790	0.6811	0.6533	0.6676	0.6474	0.5812	0.5781	0.5498	0.6032	0.5382	0.5456	0.5067	0.4871	0.4798	0.4905	0.4382	0.4362	0.4206	0.4296	0.4112	0.3788	0.3979
0.1653	0.2022	0.2130	0.2414	0.2477	0.2486	0.3081	0.3353	0.3556	0.4066	0.4883	0.5583	0.5852	0.6098	0.6519	0.6857	0.7468	0.6918	0.5838	0.5476	0.5659	0.5760	0.5385	0.5446	0.5510	0.5291	0.5737	0.6200	0.6213	0.6396	0.6433	0.6345	0.7226	0.7024	0.6550	0.6606	0.6874	0.7146	0.6994	0.6548	0.6644	0.6846	0.6823	0.6617	0.7032	0.7235	0.7104	0.6954	0.6474	0.6397	0.6368	0.6129	0.6057	0.5834	0.5654	0.5760	0.5491	0.5544	0.5187	0.4904	0.4946	0.4857	0.4637	0.4576	0.4228	0.4212	0.3956	0.3535	0.3804
0.1550	0.1902	0.2185	0.2561	0.2601	0.2851	0.3126	0.3261	0.3401	0.3601	0.3903	0.4650	0.4727	0.5102	0.5458	0.5865	0.6088	0.6095	0.5670	0.5527	0.5414	0.5599	0.5323	0.5174	0.5873	0.5328	0.5698	0.6111	0.6277	0.6472	0.6572	0.6786	0.6783	0.7250	0.7158	0.6915	0.7099	0.6774	0.6773	0.6551	0.6757	0.6829	0.6894	0.6703	0.6861	0.6866	0.7378	0.7126	0.6420	0.6532	0.6253	0.6078	0.6145	0.6190	0.5400	0.5783	0.5790	0.5500	0.4966	0.5111	0.5156	0.4888	0.4745	0.4472	0.3958	0.4064	0.3608	0.3602	0.3938
0.1566	0.1999	0.2384	0.2393	0.2448	0.2708	0.2983	0.3088	0.3147	0.3543	0.3895	0.4251	0.4483	0.4493	0.4538	0.4986	0.5255	0.5461	0.5496	0.5365	0.5191	0.5490	0.5837	0.5827	0.5691	0.5571	0.5766	0.5872	0.6142	0.6619	0.6756	0.7073	0.6843	0.6960	0.7252	0.7122	0.7531	0.7136	0.7144	0.6863	0.6872	0.7286	0.6940	0.6739	0.6817	0.6774	0.6814	0.6738	0.6668	0.6465	0.6166	0.6046	0.5905	0.5773	0.5874	0.5715	0.5563	0.5206	0.4796	0.4994	0.4668	0.4421	0.4587	0.4183	0.3970	0.3941	0.3789	0.3783	0.3751
0.1560	0.1737	0.2004	0.2319	0.2520	0.2830	0.3074	0.3342	0.3377	0.3462	0.3468	0.3795	0.4387	0.4533	0.4613	0.4713	0.5197	0.5432	0.5589	0.5477	0.5426	0.5063	0.5287	0.5418	0.5525	0.5694	0.5809	0.6039	0.6352	0.6278	0.6939	0.6846	0.6936	0.6842	0.6852	0.6807	0.7051	0.7234	0.7537	0.7305	0.6691	0.7005	0.6834	0.6957	0.7216	0.7140	0.6929	0.6621	0.6842	0.6395	0.6282	0.6071	0.5807	0.5632	0.6047	0.5885	0.5563	0.5245	0.5198	0.4804	0.4685	0.4682	0.4703	0.4310	0.4292	0.4233	0.3872	0.3808	0.3871
0.1734	0.1786	0.2378	0.2469	0.2723	0.2716	0.3028	0.3090	0.3080	0.3279	0.3456	0.4096	0.4620	0.4669	0.4658	0.5125	0.5434	0.5408	0.5675	0.5531	0.5137	0.5034	0.5195	0.5307	0.5726	0.5412	0.5522	0.5714	0.5886	0.6710	0.6814	0.7083	0.7165	0.6776	0.6493	0.6299	0.6624	0.6749	0.7211	0.7001	0.7104	0.6759	0.6737	0.6843	0.7030	0.6738	0.6491	0.6305	0.6330	0.6409	0.6316	0.5931	0.5636	0.5815	0.5425	0.5558	0.5059	0.5050	0.4857	0.4934	0.4454	0.4603	0.4722	0.4290	0.4014	0.3786	0.3962	0.3803	0.3723
0.2004	0.2116	0.2525	0.2934	0.2799	0.2770	0.3120	0.3363	0.3533	0.3534	0.3680	0.3911	0.4246	0.4611	0.4648	0.4995	0.5090	0.5216	0.5523	0.5382	0.5283	0.5282	0.5233	0.5124	0.5650	0.5471	0.5612	0.6017	0.6069	0.6202	0.6365	0.6766	0.6606	0.6508	0.6507	0.6641	0.6687	0.6783	0.6930	0.6594	0.6956	0.7202	0.6880	0.6417	0.6461	0.6504	0.6487	0.6620	0.6457	0.6208	0.6269	0.6049	0.6146	0.5868	0.5561	0.5513	0.5580	0.4945	0.4785	0.5158	0.4907	0.4707	0.4612	0.4419	0.4140	0.4118	0.3788	0.3692	0.3785
