6 	 58
6 	 59
7 	 54
7 	 55
7 	 57
7 	 58
7 	 59
7 	 60
8 	 52
8 	 53
8 	 54
8 	 55
8 	 57
9 	 50
9 	 51
9 	 52
9 	 53
10 	 50
10 	 51
11 	 48
11 	 50
12 	 47
12 	 48
12 	 49
13 	 44
13 	 45
13 	 46
13 	 47
14 	 41
14 	 42
14 	 43
14 	 44
14 	 45
15 	 15
15 	 16
15 	 39
15 	 40
15 	 41
15 	 42
15 	 43
16 	 9
16 	 10
16 	 11
16 	 12
16 	 13
16 	 14
16 	 15
16 	 16
16 	 17
16 	 18
16 	 19
16 	 20
16 	 21
16 	 22
16 	 28
16 	 29
16 	 30
16 	 31
16 	 33
16 	 34
16 	 37
16 	 38
16 	 39
16 	 40
17 	 17
17 	 18
17 	 19
17 	 20
17 	 21
17 	 22
17 	 23
17 	 24
17 	 25
17 	 26
17 	 27
17 	 28
17 	 29
17 	 30
17 	 31
17 	 32
17 	 33
17 	 34
17 	 35
17 	 36
17 	 37
18 	 22
18 	 23
18 	 24
18 	 25
18 	 26
18 	 27
18 	 28
18 	 32
18 	 33
18 	 35
39 	 27
39 	 28
39 	 29
39 	 30
39 	 31
39 	 32
39 	 33
40 	 2
40 	 3
40 	 4
40 	 18
40 	 19
40 	 20
40 	 21
40 	 22
40 	 23
40 	 24
40 	 25
40 	 26
40 	 27
40 	 28
40 	 29
40 	 30
40 	 31
40 	 33
40 	 34
41 	 4
41 	 5
41 	 6
41 	 7
41 	 8
41 	 9
41 	 10
41 	 11
41 	 12
41 	 13
41 	 14
41 	 15
41 	 16
41 	 17
41 	 18
41 	 19
41 	 20
41 	 21
41 	 22
41 	 23
41 	 24
41 	 25
41 	 26
41 	 27
41 	 33
41 	 34
41 	 37
41 	 38
41 	 39
41 	 40
41 	 41
42 	 7
42 	 8
42 	 9
42 	 10
42 	 11
42 	 12
42 	 13
42 	 14
42 	 15
42 	 16
42 	 17
42 	 18
42 	 19
42 	 33
42 	 34
42 	 35
42 	 36
42 	 37
42 	 38
42 	 41
42 	 42
43 	 33
43 	 34
43 	 35
43 	 36
43 	 37
43 	 41
43 	 42
44 	 34
44 	 35
44 	 41
44 	 42
44 	 43
44 	 44
45 	 42
45 	 43
45 	 44
45 	 45
46 	 44
46 	 45
46 	 46
46 	 47
46 	 49
46 	 50
46 	 51
46 	 55
46 	 56
46 	 57
46 	 58
46 	 59
46 	 60
47 	 44
47 	 45
47 	 46
47 	 47
47 	 48
47 	 49
47 	 51
47 	 54
47 	 55
47 	 56
47 	 57
47 	 58
47 	 59
47 	 60
47 	 61
48 	 45
48 	 46
48 	 47
48 	 48
48 	 49
48 	 51
48 	 52
48 	 53
48 	 54
48 	 55
48 	 61
48 	 62
49 	 51
49 	 52
49 	 53
49 	 54
49 	 55
49 	 62
49 	 63
50 	 52
50 	 53
50 	 54
50 	 62
50 	 63
50 	 67
50 	 68
51 	 63
51 	 64
51 	 66
51 	 67
52 	 63
52 	 64
52 	 65
52 	 66
53 	 65
