0.0000	0.0000	0.0018	0.0149	0.0105	0.0000	0.0033	0.0250	0.0139	0.0145	0.0134	0.0152	0.0100	0.0212	0.0257	0.0421	0.0588	0.0307	0.0468	0.0520	0.0550	0.0360	0.0433	0.0628	0.0722	0.0567	0.0774	0.0639	0.0661	0.0760	0.0579	0.0608	0.0762	0.0733	0.0836	0.0958	0.0816	0.0725	0.0817	0.0728	0.0854	0.0778	0.0756	0.0752	0.0793	0.1058	0.0966	0.0898	0.0928	0.1009	0.1003	0.0759	0.0867	0.0852	0.0788	0.0840	0.1049	0.0836	0.0744	0.0550	0.0547	0.0770	0.0665	0.0542	0.0636	0.0612	0.0577	0.0456	0.0502
0.0000	0.0000	0.0059	0.0085	0.0037	0.0143	0.0045	0.0195	0.0209	0.0135	0.0318	0.0263	0.0206	0.0276	0.0474	0.0467	0.0513	0.0424	0.0452	0.0458	0.0561	0.0496	0.0650	0.0688	0.0638	0.0638	0.0787	0.0567	0.0679	0.0761	0.0993	0.0824	0.0825	0.0808	0.0818	0.0731	0.0763	0.0771	0.0859	0.0848	0.0809	0.0813	0.0865	0.0831	0.0944	0.0968	0.0993	0.1157	0.0979	0.1001	0.1016	0.0955	0.0832	0.0944	0.0944	0.0943	0.1009	0.0895	0.0796	0.0937	0.0722	0.0660	0.0843	0.0703	0.0851	0.0799	0.0804	0.0748	0.0604
0.0000	0.0000	0.0068	0.0002	0.0103	0.0030	0.0107	0.0218	0.0248	0.0153	0.0234	0.0273	0.0347	0.0364	0.0415	0.0463	0.0394	0.0360	0.0669	0.0608	0.0585	0.0613	0.0676	0.0715	0.0674	0.0646	0.0892	0.0671	0.0675	0.0801	0.1018	0.0867	0.0819	0.0931	0.0846	0.0803	0.0958	0.0894	0.0751	0.0782	0.0817	0.0920	0.0989	0.0925	0.1110	0.1089	0.1003	0.1213	0.1219	0.1037	0.1031	0.1126	0.1050	0.1134	0.1184	0.1042	0.0910	0.0920	0.1063	0.0976	0.1114	0.0957	0.1107	0.0891	0.0957	0.0955	0.1011	0.1103	0.0936
0.0000	0.0000	0.0025	0.0192	0.0000	0.0022	0.0071	0.0208	0.0195	0.0341	0.0298	0.0227	0.0563	0.0325	0.0381	0.0532	0.0426	0.0572	0.0806	0.0960	0.0637	0.0633	0.0586	0.0730	0.0615	0.0758	0.0810	0.0696	0.0797	0.0937	0.0860	0.0788	0.0883	0.1015	0.0876	0.0894	0.0817	0.0753	0.0847	0.0843	0.0977	0.0838	0.0968	0.0995	0.0920	0.0958	0.1120	0.1155	0.1068	0.1024	0.1238	0.1009	0.1166	0.1063	0.1210	0.1199	0.0915	0.1053	0.1123	0.1186	0.1263	0.1261	0.1404	0.1209	0.1282	0.1132	0.1050	0.1070	0.1170
0.0000	0.0029	0.0096	0.0171	0.0184	0.0091	0.0147	0.0212	0.0205	0.0247	0.0227	0.0415	0.0470	0.0486	0.0416	0.0483	0.0633	0.0429	0.0608	0.0860	0.0750	0.0707	0.0650	0.0674	0.0791	0.0755	0.0839	0.0741	0.0928	0.0829	0.0950	0.0900	0.0952	0.1025	0.0954	0.0823	0.0854	0.0704	0.0856	0.0899	0.0921	0.0890	0.0966	0.1028	0.1039	0.1262	0.1122	0.1015	0.1042	0.1176	0.1228	0.1057	0.1345	0.1228	0.1274	0.1223	0.0932	0.1072	0.1261	0.1262	0.1247	0.1139	0.1280	0.1348	0.1476	0.1170	0.1257	0.1186	0.1223
0.0000	0.0000	0.0107	0.0061	0.0129	0.0116	0.0174	0.0352	0.0293	0.0278	0.0390	0.0526	0.0730	0.0638	0.0444	0.0573	0.0622	0.0514	0.0582	0.0758	0.0720	0.0695	0.0640	0.0568	0.0940	0.0854	0.0783	0.0687	0.0946	0.0926	0.0826	0.0832	0.1100	0.1143	0.1185	0.1081	0.1065	0.0959	0.0870	0.0883	0.0825	0.1032	0.1110	0.1123	0.1206	0.1232	0.1138	0.1209	0.1196	0.1282	0.1356	0.1391	0.1586	0.1507	0.1454	0.1524	0.1357	0.1249	0.1420	0.1507	0.1492	0.1441	0.1548	0.1611	0.1583	0.1219	0.1345	0.1355	0.1534
0.0000	0.0000	0.0200	0.0165	0.0069	0.0273	0.0241	0.0271	0.0360	0.0294	0.0474	0.0562	0.0489	0.0523	0.0512	0.0518	0.0607	0.0835	0.0955	0.0748	0.0815	0.0818	0.0653	0.0623	0.0921	0.1127	0.0864	0.0857	0.0979	0.0958	0.0865	0.0934	0.1133	0.1106	0.1150	0.0997	0.0982	0.1010	0.0909	0.0847	0.0941	0.1107	0.1269	0.1214	0.1209	0.1364	0.1363	0.1456	0.1333	0.1456	0.1643	0.1803	0.2071	0.2208	0.1986	0.2109	0.1878	0.1751	0.1593	0.1653	0.1559	0.1714	0.1972	0.2145	0.1941	0.2121	0.2160	0.2113	0.2288
0.0000	0.0028	0.0151	0.0154	0.0120	0.0272	0.0210	0.0355	0.0486	0.0434	0.0531	0.0500	0.0471	0.0534	0.0645	0.0669	0.0660	0.0725	0.0858	0.0845	0.0776	0.0878	0.0788	0.0812	0.0931	0.1049	0.0826	0.0882	0.1051	0.1290	0.0965	0.0850	0.1036	0.1190	0.1131	0.1039	0.1215	0.1123	0.1004	0.0995	0.1146	0.1298	0.1269	0.1294	0.1305	0.1499	0.1735	0.1613	0.1582	0.1780	0.1989	0.2316	0.3463	0.4617	0.3247	0.2394	0.1948	0.1985	0.2293	0.1978	0.2115	0.2380	0.2457	0.2381	0.2912	0.3671	0.3531	0.3315	0.3283
0.0057	0.0125	0.0104	0.0299	0.0234	0.0220	0.0373	0.0503	0.0499	0.0572	0.0626	0.0652	0.0631	0.0743	0.0658	0.0727	0.0709	0.0731	0.0922	0.0872	0.0901	0.1048	0.0977	0.0808	0.1034	0.1011	0.0966	0.1066	0.1178	0.1198	0.1094	0.0987	0.1204	0.1330	0.1418	0.1180	0.1102	0.1114	0.1130	0.1207	0.1201	0.1226	0.1324	0.1505	0.1590	0.1889	0.2059	0.2021	0.2114	0.2573	0.2895	0.3792	0.5966	0.6812	0.5429	0.3815	0.2431	0.2417	0.2651	0.2487	0.2743	0.2613	0.2662	0.2693	0.3281	0.3998	0.3757	0.3661	0.3453
0.0077	0.0017	0.0319	0.0396	0.0225	0.0373	0.0611	0.0474	0.0510	0.0500	0.0657	0.0682	0.0798	0.0808	0.0851	0.0695	0.0904	0.1004	0.0886	0.0969	0.1002	0.1129	0.0924	0.1004	0.1131	0.0999	0.1083	0.1065	0.1193	0.1207	0.1175	0.1297	0.1282	0.1392	0.1464	0.1175	0.1204	0.1412	0.1370	0.1265	0.1279	0.1423	0.1626	0.1870	0.2166	0.2346	0.2683	0.2590	0.2791	0.3138	0.3674	0.5497	0.6684	0.6856	0.6436	0.5255	0.3192	0.3428	0.3937	0.3350	0.3874	0.4144	0.4096	0.3526	0.3861	0.3969	0.3678	0.3733	0.3433
